Number Header,Random Header,Dates,Required Date
5937,a,9/12/2008 | 7/18/2008,7/18/2008
5938,a,2/13/2008,['2/13/2008']
5939,a,2/28/2006,['2/28/2006']
5940,a,9/29/2005,['9/29/2005']
5941,a,5/13/2005,['5/13/2005']
5942,a,8/10/2004,['8/10/2004']
5943,a,4/13/2004,['4/13/2004']
5944,a,2/19/2003,['2/19/2003']
5945,a,7/22/2002,['7/22/2002']
5946,a,4/29/2009,['4/29/2009']
5947,a,4/29/2009,['4/29/2009']
5948,a,10/17/2008,['10/17/2008']
5949,a,9/23/2008,['9/23/2008']
5950,a,10/24/2008,['10/24/2008']
5951,a,2/29/2008 | 2/5/2008,2/5/2008
5952,a,9/28/2007,['9/28/2007']
5953,a,2/23/2007 | 3/2/2007,2/23/2007
5954,a,4/25/2006 | 2/3/2006,2/3/2006
5955,a,5/19/2006,['5/19/2006']
5956,a,4/6/2006,['4/6/2006']
5957,a,4/7/2006 | 11/30/2005,11/30/2005
5958,a,12/7/2004,['12/7/2004']
5959,a,4/2/2008,['4/2/2008']
5960,a,1/15/2004,['1/15/2004']
5961,a,2/4/2005,['2/4/2005']
5962,a,5/22/2009 | 6/ 10/2009 | 11/18/2009,5/22/2009
5963,a,5/22/2006 | 4/26/2007,5/22/2006
5964,a,10/25/2004,['10/25/2004']
5965,a,7/25/1997,['7/25/1997']
5966,a,3/28/2007,['3/28/2007']
5967,a,1/31/2008 | 1/31/2008 | 1/31/2008,1/31/2008
5968,a,3/31/2006,['3/31/2006']
5969,a,6/16/2005,['6/16/2005']
5970,a,8/8/2003,['8/8/2003']
5971,a,9/21/2000,['9/21/2000']
5972,a,8/30/2000,['8/30/2000']
5973,a,7/17/2003,['7/17/2003']
5974,a,7/28/2003,['7/28/2003']
5975,a,9/25/2001 | 9/25/2001 | 9/28/2001,9/25/2001
5976,a,9/21/2001,['9/21/2001']
5977,a,11/30/1999,['11/30/1999']
5978,a,5/31/1999,['5/31/1999']
5979,a,9/22/1997 | 10/1/1997,9/22/1997
5980,a,9/2/1997,['9/2/1997']
5981,a,10/18/1996 | 12/12/1996 | 12/12/1996 | 12/12/1996,10/18/1996
5982,a,6/21/1996,['6/21/1996']
5983,a,9/10/2003,['9/10/2003']
5984,a,5/13/2003,['5/13/2003']
5985,a,12/11/2002,['12/11/2002']
5986,a,8/30/2002,['8/30/2002']
5987,a,11/29/2000,['11/29/2000']
5988,a,7/11/2000,['7/11/2000']
5989,a,5/24/2000,['5/24/2000']
5990,a,5/20/1999,['5/20/1999']
5991,a,12/8/1998,['12/8/1998']
5992,a,11/7/2008,['11/7/2008']
5993,a,9/26/1995,['9/26/1995']
5994,a,3/19/2002,['3/19/2002']
5995,a,11/7/1995,['11/7/1995']
5996,a,2/6/1998,['2/6/1998']
5997,a,8/21/1998,['8/21/1998']
5998,a,10/15/1999,['10/15/1999']
5999,a,10/30/1998,['10/30/1998']
6000,a,5/23/2011 | 5/24/2010,5/24/2010
6001,a,10/30/2007,['10/30/2007']
6002,a,8/27/2007 | 10/19/2007,8/27/2007
6003,a,12/7/2007 | 12/8/2006,12/8/2006
6004,a,3/26/2007 | 2/14/2007 | 12/8/2006 | 3/26/2007 | 2/14/2007 | 11/1/2006 | 10/31/2007 | 3/26/2007,11/1/2006
6005,a,10/31/2007 | 12/8/2006 | 2/14/2007 | 11/1/2006 | 2/14/2007 | 3/26/2007 | 3/26/2007 | 3/26/2007,11/1/2006
6006,a,11/9/2007 | 11/15/2006,11/15/2006
6007,a,3/23/2006 | 3/22/2007,3/23/2006
6008,a,3/21/2007 | 3/22/2006,3/22/2006
6009,a,11/1/2006 | 2/13/2007 | 10/5/2006 | 5/23/2006 | 2/14/2006 | 2/15/2006,2/14/2006
6010,a,2/13/2007 | 2/14/2006,2/14/2006
6011,a,2/14/2006 | 2/13/2007,2/14/2006
6012,a,9/12/2012,['9/12/2012']
6013,a,3/7/2011,['3/7/2011']
6014,a,12/17/2010,['12/17/2010']
6015,a,9/18/2014 | 9/25/2013,9/25/2013
6016,a,11/29/2012 | 11/29/2012,11/29/2012
6017,a,8/11/2001,['8/11/2001']
6018,a,3/9/2010 | 3/8/2011,3/9/2010
6019,a,9/8/1999,['9/8/1999']
6020,a,2/8/1999,['2/8/1999']
6021,a,2/8/1999,['2/8/1999']
6022,a,9/13/1999,['9/13/1999']
6023,a,1/24/2001,['1/24/2001']
6024,a,8/31/1999,['8/31/1999']
6025,a,11/8/1999,['11/8/1999']
6026,a,4/12/1999,['4/12/1999']
6027,a,4/12/1999,['4/12/1999']
6028,a,11/27/2000,['11/27/2000']
6029,a,3/10/1999,['3/10/1999']
6030,a,8/17/1999,['8/17/1999']
6031,a,8/17/1999,['8/17/1999']
6032,a,8/17/1999,['8/17/1999']
6033,a,6/7/1999,['6/7/1999']
6034,a,3/4/2000,['3/4/2000']
6035,a,3/4/2000,['3/4/2000']
6036,a,3/4/2000,['3/4/2000']
6037,a,3/4/2000,['3/4/2000']
6038,a,3/4/2000,['3/4/2000']
6039,a,10/29/1999,['10/29/1999']
6040,a,10/5/1999,['10/5/1999']
6041,a,9/17/1999,['9/17/1999']
6042,a,4/15/1999,['4/15/1999']
6043,a,4/15/1999,['4/15/1999']
6044,a,4/15/1999,['4/15/1999']
6045,a,3/31/2000,['3/31/2000']
6046,a,12/22/1999,['12/22/1999']
6047,a,7/16/1999,['7/16/1999']
6048,a,2/17/1999 | 2/19/1998,2/19/1998
6049,a,4/23/1999,['4/23/1999']
6050,a,12/21/1999,['12/21/1999']
6051,a,9/18/2000,['9/18/2000']
6052,a,6/23/1999,['6/23/1999']
6053,a,2/12/1999,['2/12/1999']
6054,a,2/12/1999,['2/12/1999']
6055,a,1/20/2000,['1/20/2000']
6056,a,2/5/1999 | 3/3/1999 | 8/2/1999,2/5/1999
6057,a,3/31/2000,['3/31/2000']
6058,a,7/1/1999,['7/1/1999']
6059,a,9/28/1999,['9/28/1999']
6060,a,12/2/1999,['12/2/1999']
6061,a,5/7/1999,['5/7/1999']
6062,a,6/11/1999,['6/11/1999']
6063,a,1/7/2000,['1/7/2000']
6064,a,10/28/1999,['10/28/1999']
6065,a,6/ 14/1999 | 10/8/1999,6/14/1999
6066,a,10/8/1999 | 6/ 14/1999,6/14/1999
6067,a,10/26/2000,['10/26/2000']
6068,a,3/29/1999,['3/29/1999']
6069,a,10/10/2000,['10/10/2000']
6070,a,10/10/2000,['10/10/2000']
6071,a,10/10/2000,['10/10/2000']
6072,a,10/31/2001,['10/31/2001']
6073,a,6/8/1999,['6/8/1999']
6074,a,1/14/2000,['1/14/2000']
6075,a,8/31/1999,['8/31/1999']
6076,a,9/15/1999,['9/15/1999']
6077,a,9/9/1999,['9/9/1999']
6078,a,8/23/1999,['8/23/1999']
6079,a,4/23/1999,['4/23/1999']
6080,a,4/23/1999,['4/23/1999']
6081,a,6/ 14/1999 | 9/9/1999,6/14/1999
6082,a,10/12/1999,['10/12/1999']
6083,a,10/12/1999,['10/12/1999']
6084,a,12/30/1999,['12/30/1999']
6085,a,1/31/2003,['1/31/2003']
6086,a,1/31/2003,['1/31/2003']
6087,a,1/31/2003,['1/31/2003']
6088,a,6/30/1999,['6/30/1999']
6089,a,9/28/1999,['9/28/1999']
6090,a,1/31/2001,['1/31/2001']
6091,a,1/26/2000,['1/26/2000']
6092,a,5/27/1999,['5/27/1999']
6093,a,8/31/1999,['8/31/1999']
6094,a,8/25/1999,['8/25/1999']
6095,a,12/17/1999,['12/17/1999']
6096,a,12/17/1999,['12/17/1999']
6097,a,12/17/1999,['12/17/1999']
6098,a,12/29/1999,['12/29/1999']
6099,a,6/28/1999,['6/28/1999']
6100,a,6/30/1999,['6/30/1999']
6101,a,6/30/1999,['6/30/1999']
6102,a,6/30/1999,['6/30/1999']
6103,a,7/21/1999,['7/21/1999']
6104,a,9/1/1999,['9/1/1999']
6105,a,9/1/1999,['9/1/1999']
6106,a,9/1/1999,['9/1/1999']
6107,a,11/1/2000,['11/1/2000']
6108,a,11/3/2000 | 9/21/2001,11/3/2000
6109,a,10/27/1999,['10/27/1999']
6110,a,9/14/2000,['9/14/2000']
6111,a,6/13/2001,['6/13/2001']
6112,a,6/23/1999,['6/23/1999']
6113,a,6/23/1999,['6/23/1999']
6114,a,6/23/1999,['6/23/1999']
6115,a,6/23/1999,['6/23/1999']
6116,a,7/2/1999,['7/2/1999']
6117,a,7/2/1999,['7/2/1999']
6118,a,1/28/2000,['1/28/2000']
6119,a,7/21/1999,['7/21/1999']
6120,a,7/21/1999,['7/21/1999']
6121,a,7/21/1999,['7/21/1999']
6122,a,2/15/2000,['2/15/2000']
6123,a,3/31/2000,['3/31/2000']
6124,a,7/19/1999,['7/19/1999']
6125,a,9/30/1999,['9/30/1999']
6126,a,7/19/1999,['7/19/1999']
6127,a,7/19/1999,['7/19/1999']
6128,a,7/19/1999,['7/19/1999']
6129,a,7/19/1999,['7/19/1999']
6130,a,2/7/2000,['2/7/2000']
6131,a,9/27/1999 | 11/3/1999 | 1/7/2000,9/27/1999
6132,a,11/30/1999 | 11/3/1999,11/3/1999
6133,a,11/30/1999 | 11/3/1999,11/3/1999
6134,a,7/19/1999,['7/19/1999']
6135,a,7/19/1999,['7/19/1999']
6136,a,8/25/1999,['8/25/1999']
6137,a,7/23/1999,['7/23/1999']
6138,a,7/23/1999,['7/23/1999']
6139,a,12/21/1999,['12/21/1999']
6140,a,1/31/2000,['1/31/2000']
6141,a,8/12/1999,['8/12/1999']
6142,a,9/1/1999,['9/1/1999']
6143,a,9/30/1999,['9/30/1999']
6144,a,6/ 10/2002 | 1/18/2002,1/18/2002
6145,a,7/29/1999,['7/29/1999']
6146,a,9/13/1999,['9/13/1999']
6147,a,12/10/1999,['12/10/1999']
6148,a,3/5/2001,['3/5/2001']
6149,a,10/16/2000,['10/16/2000']
6150,a,11/2/1998 | 9/30/1999,11/2/1998
6151,a,1/19/2000,['1/19/2000']
6152,a,8/13/1999 | 3/3/2000,8/13/1999
6153,a,3/17/2000,['3/17/2000']
6154,a,10/7/1999,['10/7/1999']
6155,a,12/15/1999 | 9/1/1999,9/1/1999
6156,a,12/22/1999,['12/22/1999']
6157,a,9/17/1999,['9/17/1999']
6158,a,10/18/1999,['10/18/1999']
6159,a,3/8/2000,['3/8/2000']
6160,a,2/8/2000,['2/8/2000']
6161,a,10/10/2000 | 7/20/2001,10/10/2000
6162,a,9/30/1999,['9/30/1999']
6163,a,9/30/1999,['9/30/1999']
6164,a,9/30/1999,['9/30/1999']
6165,a,10/14/1999,['10/14/1999']
6166,a,2/21/2001,['2/21/2001']
6167,a,9/30/1999 | 9/28/2000,9/30/1999
6168,a,3/30/2000,['3/30/2000']
6169,a,5/24/2010 | 10/14/2009,10/14/2009
6170,a,10/17/1986,['10/17/1986']
6171,a,12/14/1987,['12/14/1987']
6172,a,1/19/1988,['1/19/1988']
6173,a,12/5/1989,['12/5/1989']
6174,a,1/19/1988,['1/19/1988']
6175,a,1/19/1988,['1/19/1988']
6176,a,10/8/1991,['10/8/1991']
6177,a,5/17/1991,['5/17/1991']
6178,a,5/17/1991,['5/17/1991']
6179,a,5/17/1991,['5/17/1991']
6180,a,11/7/1989,['11/7/1989']
6181,a,11/7/1989,['11/7/1989']
6182,a,11/7/1989,['11/7/1989']
6183,a,1/16/1992,['1/16/1992']
6184,a,1/16/1992,['1/16/1992']
6185,a,1/17/1995,['1/17/1995']
6186,a,6/25/1990,['6/25/1990']
6187,a,6/25/1990,['6/25/1990']
6188,a,6/25/1990,['6/25/1990']
6189,a,6/25/1990,['6/25/1990']
6190,a,6/25/1990,['6/25/1990']
6191,a,2/27/1990,['2/27/1990']
6192,a,3/29/1990,['3/29/1990']
6193,a,6/11/1991,['6/11/1991']
6194,a,6/11/1991,['6/11/1991']
6195,a,6/11/1991,['6/11/1991']
6196,a,6/11/1991,['6/11/1991']
6197,a,10/15/1990,['10/15/1990']
6198,a,11/30/1990,['11/30/1990']
6199,a,12/9/1996,['12/9/1996']
6200,a,12/27/1995,['12/27/1995']
6201,a,6/7/1995,['6/7/1995']
6202,a,8/27/1993,['8/27/1993']
6203,a,6/4/1991,['6/4/1991']
6204,a,9/20/1991,['9/20/1991']
6205,a,1/28/1992,['1/28/1992']
6206,a,3/5/1992,['3/5/1992']
6207,a,3/5/1992,['3/5/1992']
6208,a,3/5/1992,['3/5/1992']
6209,a,3/5/1992,['3/5/1992']
6210,a,3/5/1992,['3/5/1992']
6211,a,3/5/1992,['3/5/1992']
6212,a,6/ 18/1993 | 4/26/1994,6/18/1993
6213,a,2/22/1993,['2/22/1993']
6214,a,11/24/1992,['11/24/1992']
6215,a,6/24/1993,['6/24/1993']
6216,a,9/25/1992,['9/25/1992']
6217,a,9/25/1992,['9/25/1992']
6218,a,7/13/1994,['7/13/1994']
6219,a,7/13/1994,['7/13/1994']
6220,a,2/16/1994,['2/16/1994']
6221,a,2/16/1994,['2/16/1994']
6222,a,7/26/1993,['7/26/1993']
6223,a,12/22/1993,['12/22/1993']
6224,a,1/13/1995,['1/13/1995']
6225,a,9/8/1993,['9/8/1993']
6226,a,11/1/1993,['11/1/1993']
6227,a,6/17/1994,['6/17/1994']
6228,a,11/1/1993,['11/1/1993']
6229,a,9/24/1993,['9/24/1993']
6230,a,9/30/1994,['9/30/1994']
6231,a,6/20/1995,['6/20/1995']
6232,a,12/22/1993,['12/22/1993']
6233,a,9/30/1994,['9/30/1994']
6234,a,11/1/1993,['11/1/1993']
6235,a,10/28/1993,['10/28/1993']
6236,a,10/28/1993,['10/28/1993']
6237,a,10/28/1993,['10/28/1993']
6238,a,10/28/1993,['10/28/1993']
6239,a,10/28/1993 | 9/30/1994,10/28/1993
6240,a,10/28/1993 | 9/30/1994,10/28/1993
6241,a,10/28/1993 | 9/30/1994,10/28/1993
6242,a,10/28/1993 | 9/30/1994,10/28/1993
6243,a,11/22/1993,['11/22/1993']
6244,a,11/22/1993,['11/22/1993']
6245,a,11/22/1993,['11/22/1993']
6246,a,11/22/1993,['11/22/1993']
6247,a,11/22/1993,['11/22/1993']
6248,a,11/1/1993,['11/1/1993']
6249,a,2/28/1994,['2/28/1994']
6250,a,11/15/1993,['11/15/1993']
6251,a,11/15/1993,['11/15/1993']
6252,a,11/15/1993,['11/15/1993']
6253,a,11/15/1993,['11/15/1993']
6254,a,11/15/1993,['11/15/1993']
6255,a,11/15/1993,['11/15/1993']
6256,a,4/28/1994,['4/28/1994']
6257,a,2/1/1994,['2/1/1994']
6258,a,2/22/1994,['2/22/1994']
6259,a,2/1/1994,['2/1/1994']
6260,a,2/14/1994,['2/14/1994']
6261,a,7/11/1994,['7/11/1994']
6262,a,7/8/1994,['7/8/1994']
6263,a,7/25/1994,['7/25/1994']
6264,a,7/25/1994,['7/25/1994']
6265,a,6/16/1995,['6/16/1995']
6266,a,3/25/1994,['3/25/1994']
6267,a,4/28/1994,['4/28/1994']
6268,a,11/30/1994,['11/30/1994']
6269,a,7/21/1994,['7/21/1994']
6270,a,9/30/1994,['9/30/1994']
6271,a,8/5/1994,['8/5/1994']
6272,a,8/5/1994,['8/5/1994']
6273,a,6/15/1994,['6/15/1994']
6274,a,6/15/1994,['6/15/1994']
6275,a,6/15/1994,['6/15/1994']
6276,a,6/15/1994,['6/15/1994']
6277,a,6/15/1994,['6/15/1994']
6278,a,7/29/1994,['7/29/1994']
6279,a,6/23/1994,['6/23/1994']
6280,a,7/29/1994,['7/29/1994']
6281,a,7/22/1996,['7/22/1996']
6282,a,3/3/1995,['3/3/1995']
6283,a,11/29/1994,['11/29/1994']
6284,a,11/22/1994,['11/22/1994']
6285,a,8/10/1994,['8/10/1994']
6286,a,8/10/1994,['8/10/1994']
6287,a,8/10/1994,['8/10/1994']
6288,a,8/10/1994,['8/10/1994']
6289,a,8/10/1994,['8/10/1994']
6290,a,1/4/1995,['1/4/1995']
6291,a,4/3/1995,['4/3/1995']
6292,a,12/19/1994,['12/19/1994']
6293,a,12/16/1994 | 8/31/1995,12/16/1994
6294,a,12/16/1994 | 8/31/1995,12/16/1994
6295,a,12/16/1994 | 8/31/1995,12/16/1994
6296,a,1/31/1995,['1/31/1995']
6297,a,12/23/1994,['12/23/1994']
6298,a,9/12/1994,['9/12/1994']
6299,a,4/28/1995,['4/28/1995']
6300,a,9/30/1994,['9/30/1994']
6301,a,9/30/1994,['9/30/1994']
6302,a,10/6/1994,['10/6/1994']
6303,a,1/25/1995 | 1/11/1996,1/25/1995
6304,a,12/19/1994,['12/19/1994']
6305,a,2/28/1995,['2/28/1995']
6306,a,5/5/1995,['5/5/1995']
6307,a,3/16/1995,['3/16/1995']
6308,a,11/15/1995,['11/15/1995']
6309,a,3/31/1995,['3/31/1995']
6310,a,3/31/1995,['3/31/1995']
6311,a,3/31/1995,['3/31/1995']
6312,a,9/29/1995,['9/29/1995']
6313,a,9/15/1995,['9/15/1995']
6314,a,3/1/1995,['3/1/1995']
6315,a,8/25/1995,['8/25/1995']
6316,a,5/31/1995,['5/31/1995']
6317,a,6/30/1995,['6/30/1995']
6318,a,10/10/1997,['10/10/1997']
6319,a,4/2/1996,['4/2/1996']
6320,a,6/16/1995,['6/16/1995']
6321,a,2/28/1997,['2/28/1997']
6322,a,7/28/1998,['7/28/1998']
6323,a,8/1/1995,['8/1/1995']
6324,a,7/31/1995,['7/31/1995']
6325,a,8/15/1995,['8/15/1995']
6326,a,8/31/1995,['8/31/1995']
6327,a,2/8/1996,['2/8/1996']
6328,a,2/1/1996,['2/1/1996']
6329,a,8/7/1997,['8/7/1997']
6330,a,8/7/1997,['8/7/1997']
6331,a,8/7/1997,['8/7/1997']
6332,a,3/29/1996,['3/29/1996']
6333,a,12/20/1995,['12/20/1995']
6334,a,4/16/1996,['4/16/1996']
6335,a,12/2/1996,['12/2/1996']
6336,a,9/27/1996,['9/27/1996']
6337,a,12/29/1995,['12/29/1995']
6338,a,4/2/1996,['4/2/1996']
6339,a,3/13/1996,['3/13/1996']
6340,a,3/13/1996,['3/13/1996']
6341,a,3/13/1996,['3/13/1996']
6342,a,4/29/1996,['4/29/1996']
6343,a,5/23/1996,['5/23/1996']
6344,a,5/23/1996,['5/23/1996']
6345,a,2/23/1996,['2/23/1996']
6346,a,4/2/1996,['4/2/1996']
6347,a,3/27/1996,['3/27/1996']
6348,a,5/1/1996,['5/1/1996']
6349,a,9/30/1996,['9/30/1996']
6350,a,4/30/1996,['4/30/1996']
6351,a,5/22/1996,['5/22/1996']
6352,a,6/27/1996,['6/27/1996']
6353,a,6/7/1996,['6/7/1996']
6354,a,9/30/1996,['9/30/1996']
6355,a,9/30/1996,['9/30/1996']
6356,a,5/31/1996,['5/31/1996']
6357,a,6/6/1996,['6/6/1996']
6358,a,6/11/1996,['6/11/1996']
6359,a,6/6/1996,['6/6/1996']
6360,a,6/11/1996,['6/11/1996']
6361,a,6/7/1996,['6/7/1996']
6362,a,5/14/1997,['5/14/1997']
6363,a,5/14/1997,['5/14/1997']
6364,a,7/1/1997,['7/1/1997']
6365,a,7/1/1997,['7/1/1997']
6366,a,7/1/1997,['7/1/1997']
6367,a,5/28/1996,['5/28/1996']
6368,a,5/28/1996,['5/28/1996']
6369,a,5/28/1996,['5/28/1996']
6370,a,9/30/1996,['9/30/1996']
6371,a,5/31/1996,['5/31/1996']
6372,a,9/27/1996,['9/27/1996']
6373,a,6/13/1996,['6/13/1996']
6374,a,7/30/1996,['7/30/1996']
6375,a,6/ 24/1996 | 6/ 24/1996,6/24/1996
6376,a,10/18/1996,['10/18/1996']
6377,a,10/18/1996,['10/18/1996']
6378,a,3/30/1999 | 3/30/1999 | 3/30/1999,3/30/1999
6379,a,3/30/1999 | 3/30/1999 | 3/30/1999,3/30/1999
6380,a,8/7/1996,['8/7/1996']
6381,a,7/29/1996,['7/29/1996']
6382,a,7/31/1996,['7/31/1996']
6383,a,7/31/1996,['7/31/1996']
6384,a,9/11/1996,['9/11/1996']
6385,a,9/13/1996,['9/13/1996']
6386,a,3/21/1997,['3/21/1997']
6387,a,9/8/1997,['9/8/1997']
6388,a,10/10/1995,['10/10/1995']
6389,a,10/11/1996,['10/11/1996']
6390,a,11/6/1996,['11/6/1996']
6391,a,10/29/1996,['10/29/1996']
6392,a,10/29/1996,['10/29/1996']
6393,a,8/20/1997,['8/20/1997']
6394,a,4/8/1997,['4/8/1997']
6395,a,4/8/1997,['4/8/1997']
6396,a,11/15/1996,['11/15/1996']
6397,a,10/22/1996,['10/22/1996']
6398,a,4/10/1997 | 4/10/1997,4/10/1997
6399,a,11/4/1996,['11/4/1996']
6400,a,12/13/1996,['12/13/1996']
6401,a,2/13/1997,['2/13/1997']
6402,a,1/8/1997,['1/8/1997']
6403,a,5/16/1997,['5/16/1997']
6404,a,1/15/1997,['1/15/1997']
6405,a,1/15/1997,['1/15/1997']
6406,a,1/15/1997,['1/15/1997']
6407,a,1/15/1997,['1/15/1997']
6408,a,1/15/1997,['1/15/1997']
6409,a,1/29/1997,['1/29/1997']
6410,a,1/31/1997,['1/31/1997']
6411,a,5/30/1997,['5/30/1997']
6412,a,5/30/1997,['5/30/1997']
6413,a,5/30/1997,['5/30/1997']
6414,a,2/13/1997,['2/13/1997']
6415,a,2/13/1997,['2/13/1997']
6416,a,9/30/1996 | 1/31/1997 | 2/14/1997 | 5/27/1997,9/30/1996
6417,a,1/31/1997,['1/31/1997']
6418,a,1/31/1997,['1/31/1997']
6419,a,1/31/1997,['1/31/1997']
6420,a,2/12/1997,['2/12/1997']
6421,a,2/18/1997,['2/18/1997']
6422,a,2/18/1997,['2/18/1997']
6423,a,2/18/1997,['2/18/1997']
6424,a,2/18/1997,['2/18/1997']
6425,a,1/15/1997,['1/15/1997']
6426,a,2/11/1997,['2/11/1997']
6427,a,2/11/1997,['2/11/1997']
6428,a,2/11/1997,['2/11/1997']
6429,a,2/11/1997,['2/11/1997']
6430,a,2/26/1997,['2/26/1997']
6431,a,2/28/1997,['2/28/1997']
6432,a,3/7/1997,['3/7/1997']
6433,a,3/11/1997,['3/11/1997']
6434,a,3/19/1997,['3/19/1997']
6435,a,3/27/1997,['3/27/1997']
6436,a,3/27/1997,['3/27/1997']
6437,a,4/25/1997,['4/25/1997']
6438,a,4/25/1997,['4/25/1997']
6439,a,4/29/1997,['4/29/1997']
6440,a,5/30/1997 | 7/9/1997,5/30/1997
6441,a,7/9/1997 | 5/30/1997,5/30/1997
6442,a,7/9/1997 | 5/30/1997,5/30/1997
6443,a,5/30/1997 | 7/9/1997,5/30/1997
6444,a,7/9/1997 | 5/30/1997,5/30/1997
6445,a,5/30/1997 | 7/9/1997,5/30/1997
6446,a,5/30/1997 | 7/9/1997,5/30/1997
6447,a,7/9/1997 | 5/30/1997,5/30/1997
6448,a,5/20/1998,['5/20/1998']
6449,a,6/17/1997,['6/17/1997']
6450,a,6/17/1997,['6/17/1997']
6451,a,6/17/1997,['6/17/1997']
6452,a,6/17/1997,['6/17/1997']
6453,a,6/17/1997,['6/17/1997']
6454,a,6/17/1997,['6/17/1997']
6455,a,6/17/1997,['6/17/1997']
6456,a,6/24/1997,['6/24/1997']
6457,a,7/21/1997,['7/21/1997']
6458,a,7/23/1997,['7/23/1997']
6459,a,8/8/1997,['8/8/1997']
6460,a,8/29/1997,['8/29/1997']
6461,a,9/2/1997,['9/2/1997']
6462,a,9/8/1997,['9/8/1997']
6463,a,9/16/1997,['9/16/1997']
6464,a,9/16/1997,['9/16/1997']
6465,a,9/16/1997,['9/16/1997']
6466,a,9/16/1997,['9/16/1997']
6467,a,9/16/1997,['9/16/1997']
6468,a,9/19/1997,['9/19/1997']
6469,a,9/30/1997,['9/30/1997']
6470,a,8/29/1997 | 10/22/1997,8/29/1997
6471,a,11/3/1997,['11/3/1997']
6472,a,11/3/1997,['11/3/1997']
6473,a,11/3/1997,['11/3/1997']
6474,a,11/3/1997,['11/3/1997']
6475,a,11/3/1997,['11/3/1997']
6476,a,11/3/1997,['11/3/1997']
6477,a,11/3/1997,['11/3/1997']
6478,a,11/3/1997,['11/3/1997']
6479,a,11/3/1997,['11/3/1997']
6480,a,11/3/1997,['11/3/1997']
6481,a,11/3/1997,['11/3/1997']
6482,a,11/7/1997,['11/7/1997']
6483,a,11/11/1997 | 11/12/1997 | 6/ 16/1998 | 11/9/1998,11/11/1997
6484,a,11/13/1997,['11/13/1997']
6485,a,11/13/1997,['11/13/1997']
6486,a,11/13/1997,['11/13/1997']
6487,a,11/13/1997,['11/13/1997']
6488,a,12/4/1997,['12/4/1997']
6489,a,12/4/1997,['12/4/1997']
6490,a,12/2/1997 | 7/10/1998,12/2/1997
6491,a,12/3/1997,['12/3/1997']
6492,a,12/9/1997,['12/9/1997']
6493,a,12/9/1997,['12/9/1997']
6494,a,12/9/1997,['12/9/1997']
6495,a,12/12/1997,['12/12/1997']
6496,a,12/17/1997,['12/17/1997']
6497,a,1/9/1998,['1/9/1998']
6498,a,1/22/1998,['1/22/1998']
6499,a,1/26/1998,['1/26/1998']
6500,a,1/30/1998,['1/30/1998']
6501,a,1/30/1998,['1/30/1998']
6502,a,2/4/1998,['2/4/1998']
6503,a,8/11/1999,['8/11/1999']
6504,a,2/13/1998 | 2/11/1999 | 2/11/1999,2/13/1998
6505,a,2/13/1998 | 2/11/1999 | 2/11/1999,2/13/1998
6506,a,2/11/1999 | 2/11/1999 | 2/13/1998,2/13/1998
6507,a,2/11/1999 | 2/11/1999 | 2/13/1998,2/13/1998
6508,a,2/13/1998 | 2/11/1999 | 2/11/1999,2/13/1998
6509,a,7/17/1998,['7/17/1998']
6510,a,2/20/1998 | 4/21/1998,2/20/1998
6511,a,2/23/1998 | 6/ 3/1998,2/23/1998
6512,a,2/19/1999 | 2/23/1998,2/23/1998
6513,a,3/2/1998 | 2/26/1999,3/2/1998
6514,a,3/4/1997,['3/4/1997']
6515,a,3/10/1998,['3/10/1998']
6516,a,3/25/1998,['3/25/1998']
6517,a,3/25/1998,['3/25/1998']
6518,a,3/16/1998,['3/16/1998']
6519,a,3/17/1998,['3/17/1998']
6520,a,3/17/1998,['3/17/1998']
6521,a,3/17/1998,['3/17/1998']
6522,a,3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998,3/18/1998
6523,a,3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998 | 3/18/1998,3/18/1998
6524,a,5/22/1998,['5/22/1998']
6525,a,5/7/1998 | 5/21/1998,5/7/1998
6526,a,5/7/1998 | 5/21/1998,5/7/1998
6527,a,5/7/1998 | 5/21/1998,5/7/1998
6528,a,5/7/1998 | 5/21/1998,5/7/1998
6529,a,5/7/1998 | 5/21/1998,5/7/1998
6530,a,10/5/1998,['10/5/1998']
6531,a,10/5/1998,['10/5/1998']
6532,a,6/15/1998,['6/15/1998']
6533,a,6/9/1998,['6/9/1998']
6534,a,6/15/1998,['6/15/1998']
6535,a,6/ 23/1998 | 7/13/1998,6/23/1998
6536,a,6/ 23/1998 | 7/13/1998,6/23/1998
6537,a,6/30/1998,['6/30/1998']
6538,a,7/2/1998,['7/2/1998']
6539,a,7/10/1998,['7/10/1998']
6540,a,7/10/1998,['7/10/1998']
6541,a,7/10/1998,['7/10/1998']
6542,a,7/10/1998,['7/10/1998']
6543,a,7/17/1998,['7/17/1998']
6544,a,7/20/1998,['7/20/1998']
6545,a,7/30/1998,['7/30/1998']
6546,a,10/26/1998,['10/26/1998']
6547,a,8/7/1998,['8/7/1998']
6548,a,8/14/1998,['8/14/1998']
6549,a,8/14/1998 | 2/26/1999 | 3/31/1999,8/14/1998
6550,a,8/18/1997 | 8/19/1997,8/18/1997
6551,a,8/19/1998,['8/19/1998']
6552,a,8/20/1998,['8/20/1998']
6553,a,8/19/1998,['8/19/1998']
